transaction_id,user_id,account_age_days,total_orders,avg_order_value,past_fraud_flag,device_type,os,ip_region,billing_address_region,delivery_address_region,billing_delivery_match,restaurant_region,delivery_distance_km,order_value,payment_method,card_type,payment_retries,promo_code_used,refund_requests,order_timestamp,order_hour,order_day_of_week,orders_last_24h,high_value_flag,ip_shared_flag,chargeback_flag,fraudulent
TXN_866362350412,USR_81276,13,4734,28.36,1,mobile,Android,Ibadan,Abuja,Lagos,0,Abuja Central,30.16,287.19,bank_transfer,Visa,0,1,2,2025-07-07 07:49:38,8,Tuesday,10,1,1,0,0
TXN_41516246444,USR_24332,1241,490,74.24,0,tablet,iOS,Port Harcourt,Port Harcourt,Lagos,0,Abuja Central,98.68,491.52,credit_card,Mastercard,5,0,10,2025-01-18 13:23:10,23,Sunday,9,0,0,1,0
TXN_265845507070,USR_86981,1657,4643,99.65,0,desktop,Windows,Port Harcourt,Ibadan,Kano,1,Kano North,35.74,42.28,wallet,,2,0,9,2025-06-20 16:22:21,23,Sunday,8,1,1,1,1
TXN_316449418843,USR_10335,1398,387,99.65,0,mobile,Android,Kano,Port Harcourt,Kano,0,Kano North,50.78,324.79,bank_transfer,Verve,1,1,9,2025-04-02 06:03:55,23,Thursday,10,1,0,1,0
TXN_688697476723,USR_10335,172,2970,5.36,0,tablet,MacOS,Kano,Lagos,Lagos,0,Lagos Mainland,60.89,159.55,paypal,,5,0,0,2025-01-05 19:40:03,9,Saturday,10,0,0,1,0
TXN_620925722931,USR_25482,13,4986,33.11,0,tablet,Linux,Ibadan,Abuja,Lagos,0,Kano North,2.01,78.65,bank_transfer,Verve,1,0,10,2025-01-10 08:46:39,23,Saturday,5,1,0,0,0
TXN_437876471949,USR_24332,13,2249,68.74,0,mobile,Linux,Kano,Ibadan,Ibadan,0,Lagos Island,5.95,347.43,wallet,Visa,0,1,8,2025-05-29 07:45:06,17,Friday,9,1,0,1,0
TXN_159649176012,USR_59649,1782,4986,31.81,0,desktop,Android,Kano,Port Harcourt,Lagos,0,Port Harcourt South,72.28,62.77,debit_card,Amex,2,0,3,2025-02-17 00:12:08,11,Sunday,10,1,0,1,0
TXN_206771484906,USR_21967,813,396,99.65,1,tablet,Windows,Port Harcourt,Ibadan,Abuja,0,Lagos Island,98.68,179.23,wallet,Visa,0,0,5,2025-02-04 17:48:19,14,Saturday,9,0,0,1,0
TXN_974760586072,USR_61384,1958,4986,81.77,0,desktop,Linux,Abuja,Port Harcourt,Lagos,1,Lagos Mainland,79.68,155.19,credit_card,Mastercard,1,0,5,2025-07-24 10:42:27,0,Sunday,10,1,0,1,0
TXN_280893585681,USR_53250,1895,816,55.02,1,tablet,MacOS,Abuja,Abuja,Port Harcourt,0,Lagos Mainland,2.01,5.74,bank_transfer,Verve,5,0,6,2025-01-21 09:10:58,4,Tuesday,8,1,1,1,0
TXN_456059015982,USR_96718,1958,3387,5.36,1,tablet,Windows,Abuja,Lagos,Lagos,0,Abuja Central,98.68,395.84,debit_card,Mastercard,5,0,2,2025-01-04 15:24:28,21,Wednesday,10,1,0,1,1
TXN_531788049882,USR_54207,1512,4986,96.87,1,tablet,Linux,Lagos,Abuja,Lagos,0,Port Harcourt South,44.63,111.96,credit_card,Mastercard,2,0,0,2025-04-02 02:24:35,1,Sunday,9,1,0,1,0
TXN_866362350412,USR_96718,454,46,66.6,0,desktop,iOS,Port Harcourt,Abuja,Abuja,0,Abuja Central,88.83,64.01,credit_card,Verve,5,0,2,2025-03-28 13:00:59,19,Friday,0,0,0,1,0
TXN_841279820778,USR_14808,13,1386,94.87,1,desktop,Android,Kano,Port Harcourt,Lagos,0,Lagos Mainland,70.39,337.37,paypal,Visa,1,1,9,2025-07-28 05:51:14,0,Wednesday,10,1,1,1,0
TXN_463593076030,USR_73196,319,4986,55.94,0,tablet,MacOS,Port Harcourt,Abuja,Lagos,0,Lagos Mainland,56.65,5.48,paypal,Amex,5,1,2,2025-01-05 19:40:03,19,Wednesday,10,1,1,1,0
TXN_783286442412,USR_95810,13,4986,5.36,0,tablet,Windows,Kano,Port Harcourt,Lagos,0,Lagos Island,84.87,220.45,wallet,Verve,5,0,10,2025-07-28 05:51:14,23,Wednesday,9,1,0,1,0
TXN_531788049882,USR_21401,459,4044,44.34,1,desktop,Linux,Kano,Ibadan,Kano,0,Port Harcourt South,32.2,5.48,credit_card,Mastercard,5,0,9,2025-05-22 07:38:50,12,Monday,10,0,0,0,0
TXN_148984428166,USR_3472,524,4986,68.78,1,desktop,Windows,Port Harcourt,Abuja,Ibadan,0,Kano North,2.83,364.96,paypal,Verve,1,0,10,2025-01-04 15:24:28,14,Tuesday,3,1,1,1,0
TXN_985365679257,USR_15008,1513,3466,5.36,1,tablet,Android,Abuja,Abuja,Kano,0,Port Harcourt South,2.01,491.52,bank_transfer,Visa,4,0,1,2025-02-16 18:23:40,18,Monday,10,1,0,1,0
TXN_457495767135,USR_34392,1926,1613,22.61,1,mobile,Android,Port Harcourt,Abuja,Port Harcourt,0,Port Harcourt South,86.46,156.13,credit_card,Verve,5,1,0,2025-08-23 23:00:46,23,Monday,10,1,1,1,0
TXN_573290209102,USR_68627,174,4986,73.8,1,tablet,Linux,Kano,Abuja,Ibadan,1,Kano North,86.35,144.48,debit_card,,1,1,2,2025-07-07 07:49:38,23,Sunday,10,0,0,0,0
TXN_715193982960,USR_2666,1391,4986,99.65,0,tablet,Android,Kano,Port Harcourt,Abuja,0,Lagos Island,23.43,5.48,wallet,Verve,2,0,4,2025-02-19 11:51:22,15,Friday,0,1,0,0,0
TXN_531788049882,USR_19378,46,3616,81.59,1,desktop,Android,Abuja,Lagos,Abuja,0,Lagos Mainland,10.58,5.48,paypal,Amex,2,1,4,2025-06-05 18:09:53,3,Wednesday,7,1,0,1,0
TXN_860946847962,USR_67461,1958,46,99.65,0,tablet,Windows,Kano,Kano,Abuja,0,Port Harcourt South,98.68,491.52,wallet,Verve,4,1,0,2025-05-09 02:39:13,23,Sunday,7,1,0,1,1
TXN_106437660522,USR_9311,1090,3851,28.13,0,desktop,Android,Kano,Lagos,Abuja,0,Port Harcourt South,62.57,228.85,paypal,Visa,5,1,2,2025-01-16 22:57:01,15,Wednesday,7,1,0,0,1
TXN_783286442412,USR_93314,619,2304,5.36,1,desktop,Windows,Abuja,Kano,Ibadan,1,Lagos Mainland,88.44,93.71,wallet,Amex,2,1,0,2025-05-29 07:45:06,23,Saturday,9,0,0,0,0
TXN_620925722931,USR_93314,13,4210,5.36,0,desktop,iOS,Kano,Abuja,Port Harcourt,0,Lagos Mainland,7.78,110.06,paypal,Verve,3,0,10,2025-08-09 09:48:53,21,Wednesday,0,0,0,1,0
TXN_893333511273,USR_3472,702,46,68.22,1,tablet,MacOS,Kano,Abuja,Abuja,0,Port Harcourt South,84.23,232.04,wallet,Mastercard,0,1,1,2025-08-09 09:48:53,12,Sunday,10,0,0,1,0
TXN_148984428166,USR_16678,493,4788,99.65,0,mobile,Android,Kano,Ibadan,Lagos,0,Abuja Central,87.02,5.48,wallet,Verve,2,0,9,2025-07-15 17:49:25,13,Sunday,10,1,0,1,0
TXN_463593076030,USR_12056,1163,4986,31.73,1,mobile,iOS,Lagos,Ibadan,Abuja,0,Lagos Mainland,98.68,232.39,credit_card,Mastercard,3,0,7,2025-08-03 07:55:50,23,Wednesday,10,0,0,0,0
TXN_305354698512,USR_67682,13,4986,62.12,0,mobile,MacOS,Port Harcourt,Lagos,Lagos,0,Kano North,98.68,5.48,wallet,Verve,5,1,10,2025-08-09 09:48:53,9,Tuesday,10,0,1,1,0
TXN_824315793959,USR_68215,576,2336,41.5,1,desktop,MacOS,Port Harcourt,Abuja,Kano,0,Lagos Mainland,12.98,245.0,wallet,Amex,4,0,9,2025-03-14 16:46:03,23,Thursday,10,1,0,0,0
TXN_297928247469,USR_37977,13,3094,64.24,0,desktop,Android,Port Harcourt,Lagos,Port Harcourt,0,Port Harcourt South,2.01,195.85,paypal,Verve,5,1,10,2025-07-03 15:22:01,23,Wednesday,0,0,1,1,0
TXN_316449418843,USR_71010,773,4986,44.39,0,desktop,Windows,Kano,Ibadan,Abuja,1,Abuja Central,98.68,93.09,bank_transfer,Visa,1,0,0,2025-05-05 14:46:34,23,Wednesday,0,1,1,1,0
TXN_113318065960,USR_26172,311,46,5.36,0,tablet,Linux,Lagos,Ibadan,Ibadan,0,Kano North,98.68,233.39,wallet,Visa,0,1,0,2025-07-15 10:29:21,23,Thursday,7,1,1,1,0
TXN_893333511273,USR_90413,1917,46,72.23,0,mobile,Windows,Ibadan,Abuja,Lagos,0,Port Harcourt South,8.21,491.52,wallet,Visa,0,1,1,2025-02-04 17:48:19,0,Friday,6,0,1,0,0
TXN_774872493448,USR_89391,13,4986,54.0,1,tablet,Android,Port Harcourt,Abuja,Lagos,0,Lagos Mainland,57.36,491.52,paypal,Visa,1,1,0,2025-01-16 22:57:01,23,Saturday,10,0,0,1,0
TXN_63157589727,USR_30356,1958,4986,99.65,1,desktop,Windows,Kano,Kano,Lagos,0,Lagos Island,98.68,190.24,wallet,Verve,2,1,5,2025-01-23 02:11:34,23,Sunday,10,1,0,1,0
TXN_915723438544,USR_45496,13,4986,5.36,1,mobile,MacOS,Port Harcourt,Ibadan,Lagos,0,Abuja Central,5.18,273.82,wallet,Verve,0,1,0,2025-04-03 05:20:22,22,Sunday,6,1,1,1,1
TXN_528058447265,USR_64611,13,3991,99.65,1,desktop,Windows,Ibadan,Ibadan,Ibadan,0,Lagos Island,75.95,5.48,wallet,Visa,2,1,6,2025-02-27 18:25:40,23,Saturday,0,1,1,1,0
TXN_437041669129,USR_79004,1075,3788,79.6,1,tablet,Linux,Ibadan,Lagos,Port Harcourt,0,Abuja Central,98.68,5.48,credit_card,Visa,0,1,0,2025-07-24 10:42:27,23,Saturday,5,1,1,1,0
TXN_112411444864,USR_26249,1354,2171,99.65,0,desktop,MacOS,Lagos,Lagos,Lagos,1,Port Harcourt South,91.86,491.52,wallet,Visa,0,0,5,2025-02-19 11:51:22,23,Wednesday,8,1,1,1,1
TXN_61768706664,USR_11955,13,4932,99.65,0,mobile,Linux,Kano,Abuja,Lagos,0,Lagos Island,98.68,66.32,paypal,Visa,5,0,10,2025-04-14 05:24:11,15,Sunday,10,1,1,0,0
TXN_14198565617,USR_48616,13,1942,70.34,1,desktop,MacOS,Port Harcourt,Port Harcourt,Kano,0,Kano North,57.95,446.9,debit_card,Verve,2,0,3,2025-02-22 21:41:21,19,Monday,1,1,0,0,0
TXN_221198340362,USR_89391,1742,2233,99.65,1,tablet,MacOS,Port Harcourt,Ibadan,Lagos,0,Kano North,66.11,114.23,bank_transfer,Visa,0,0,7,2025-03-16 19:55:29,12,Sunday,4,1,1,1,0
TXN_573290209102,USR_61384,13,4178,5.36,0,tablet,MacOS,Abuja,Kano,Abuja,0,Kano North,28.18,15.14,paypal,Verve,5,1,10,2025-04-14 15:07:49,23,Sunday,10,0,0,1,0
TXN_783286442412,USR_37230,1958,4428,99.65,0,mobile,Windows,Kano,Lagos,Port Harcourt,0,Kano North,60.13,273.81,paypal,Verve,4,1,0,2025-08-23 23:00:46,20,Saturday,8,1,1,0,0
TXN_972525231891,USR_64611,13,4986,27.37,0,mobile,MacOS,Port Harcourt,Kano,Port Harcourt,1,Abuja Central,44.79,5.48,debit_card,Verve,4,0,6,2025-07-25 19:28:06,23,Saturday,10,1,0,1,1
TXN_316449418843,USR_79493,1958,1501,50.44,1,desktop,Linux,Port Harcourt,Lagos,Kano,0,Kano North,76.61,172.95,credit_card,,0,0,0,2025-01-16 05:22:31,23,Saturday,10,1,0,1,0
TXN_265845507070,USR_53250,594,3753,14.06,1,desktop,Windows,Port Harcourt,Kano,Kano,0,Kano North,18.89,392.36,wallet,Amex,4,1,10,2025-07-11 16:32:08,11,Monday,10,1,0,1,1
TXN_280893585681,USR_67461,1958,46,5.36,1,tablet,iOS,Kano,Abuja,Kano,1,Kano North,75.88,450.08,credit_card,,2,1,3,2025-01-16 22:57:01,0,Wednesday,9,0,0,1,0
TXN_535114659362,USR_91462,1958,4986,99.65,1,desktop,Android,Abuja,Abuja,Ibadan,0,Port Harcourt South,2.01,491.52,credit_card,Mastercard,1,1,4,2025-05-18 01:34:38,23,Monday,0,1,1,1,0
TXN_866362350412,USR_91462,1166,2125,36.02,0,tablet,iOS,Kano,Lagos,Ibadan,0,Kano North,2.01,487.22,paypal,Verve,1,1,1,2025-08-01 17:08:40,18,Thursday,3,1,1,1,0
TXN_883064289216,USR_79493,13,3113,23.1,0,desktop,Android,Lagos,Port Harcourt,Kano,0,Abuja Central,43.8,245.53,bank_transfer,Verve,5,0,9,2025-02-01 17:19:25,23,Saturday,10,0,1,1,0
TXN_978033343340,USR_3069,13,3877,97.2,1,desktop,Android,Kano,Abuja,Port Harcourt,0,Lagos Island,82.42,397.19,debit_card,Visa,1,0,5,2025-07-03 15:22:01,0,Tuesday,10,1,0,1,0
TXN_136528129243,USR_86981,13,1011,28.01,0,desktop,Linux,Kano,Abuja,Abuja,0,Lagos Island,88.92,5.48,wallet,,5,1,0,2025-02-10 21:51:07,23,Sunday,9,1,0,1,0
TXN_751097651187,USR_65457,13,4986,31.91,0,mobile,Linux,Abuja,Abuja,Lagos,0,Port Harcourt South,2.01,193.47,paypal,Verve,3,1,10,2025-06-10 23:28:37,14,Saturday,9,1,0,0,0
TXN_316449418843,USR_12056,13,46,17.84,0,tablet,Linux,Port Harcourt,Ibadan,Ibadan,0,Lagos Mainland,70.65,82.47,paypal,Mastercard,5,0,7,2025-07-07 07:49:38,21,Tuesday,10,1,0,0,0
TXN_456059015982,USR_85472,13,4088,75.81,1,tablet,Linux,Lagos,Ibadan,Lagos,0,Port Harcourt South,39.17,5.48,bank_transfer,Visa,5,1,6,2025-07-07 07:49:38,4,Wednesday,7,1,0,1,0
TXN_553026318127,USR_34392,13,2644,90.9,1,tablet,MacOS,Kano,Abuja,Kano,0,Abuja Central,26.47,80.45,paypal,Verve,1,0,0,2025-05-29 07:45:06,0,Saturday,1,1,0,1,0
TXN_883064289216,USR_79966,469,46,5.36,1,tablet,Linux,Port Harcourt,Lagos,Port Harcourt,0,Abuja Central,3.08,204.62,bank_transfer,Visa,4,0,8,2025-01-10 08:46:39,17,Monday,7,1,0,1,0
TXN_715193982960,USR_14808,1958,4986,99.65,0,desktop,MacOS,Port Harcourt,Ibadan,Kano,0,Port Harcourt South,74.27,5.48,wallet,Amex,5,0,9,2025-08-26 19:29:11,0,Tuesday,8,0,1,1,1
TXN_136528129243,USR_68627,825,4986,56.18,0,desktop,Linux,Ibadan,Port Harcourt,Abuja,0,Lagos Island,69.12,30.76,wallet,Amex,2,0,7,2025-03-16 19:55:29,14,Sunday,10,1,1,1,0
TXN_384545448929,USR_79004,1785,2820,5.36,1,tablet,Android,Abuja,Lagos,Lagos,0,Lagos Island,67.56,491.52,paypal,Amex,1,1,0,2025-04-15 01:52:08,11,Saturday,4,1,0,1,0
TXN_774872493448,USR_95727,1958,46,99.65,0,tablet,Linux,Ibadan,Port Harcourt,Abuja,0,Kano North,30.68,491.52,paypal,Verve,2,0,1,2025-07-15 20:02:33,23,Saturday,7,1,0,1,0
TXN_528058447265,USR_59649,1958,4986,99.65,1,tablet,iOS,Port Harcourt,Ibadan,Kano,0,Lagos Island,98.68,491.52,credit_card,Verve,0,0,1,2025-07-11 16:32:08,23,Sunday,10,1,0,1,1
TXN_748695995463,USR_15008,13,3871,52.67,0,tablet,MacOS,Kano,Abuja,Ibadan,0,Abuja Central,53.08,127.06,bank_transfer,Visa,4,1,4,2025-06-30 12:18:57,0,Monday,10,0,0,1,0
TXN_528058447265,USR_29647,13,2149,88.7,1,tablet,iOS,Port Harcourt,Kano,Abuja,0,Port Harcourt South,98.68,105.09,debit_card,Visa,5,0,10,2025-02-10 21:51:07,23,Sunday,3,0,0,1,1
TXN_355815623016,USR_11955,829,4889,31.43,1,desktop,MacOS,Kano,Abuja,Ibadan,0,Lagos Mainland,2.01,5.48,wallet,Verve,5,1,9,2025-05-22 07:38:50,23,Saturday,8,1,0,1,1
TXN_866362350412,USR_21386,13,2110,5.36,1,desktop,Windows,Abuja,Ibadan,Kano,1,Abuja Central,98.68,213.79,wallet,Verve,0,1,0,2025-04-02 02:24:35,23,Monday,10,1,1,1,0
TXN_136528129243,USR_68627,13,4986,99.65,0,tablet,Linux,Port Harcourt,Port Harcourt,Abuja,1,Abuja Central,40.69,491.52,paypal,Visa,2,0,9,2025-02-27 18:25:40,0,Friday,10,1,0,1,0
TXN_355815623016,USR_63020,1674,3128,99.65,1,mobile,iOS,Kano,Port Harcourt,Lagos,0,Kano North,12.01,5.48,bank_transfer,Verve,5,0,8,2025-04-24 17:32:18,23,Friday,9,1,0,1,1
TXN_655812394662,USR_9311,1250,908,42.99,1,desktop,iOS,Port Harcourt,Abuja,Kano,1,Abuja Central,25.26,322.18,wallet,Mastercard,2,1,3,2025-01-02 01:00:37,13,Wednesday,7,0,0,1,0
TXN_456059015982,USR_10335,972,626,78.22,0,desktop,Windows,Kano,Ibadan,Lagos,0,Abuja Central,98.68,5.48,credit_card,Amex,5,0,6,2025-05-10 04:48:26,16,Wednesday,0,1,1,0,0
TXN_972525231891,USR_54819,13,4986,18.6,0,mobile,Linux,Kano,Ibadan,Abuja,0,Kano North,76.73,5.48,wallet,Verve,1,0,8,2025-06-05 18:09:53,20,Wednesday,10,0,0,1,0
TXN_531788049882,USR_29912,1958,4986,99.65,0,tablet,MacOS,Kano,Ibadan,Lagos,1,Kano North,98.68,5.48,wallet,Mastercard,4,0,2,2025-02-10 21:51:07,16,Wednesday,5,0,0,0,0
TXN_860946847962,USR_12056,670,46,31.91,1,mobile,Linux,Lagos,Ibadan,Port Harcourt,0,Port Harcourt South,2.01,491.52,bank_transfer,Visa,0,1,5,2025-01-24 17:45:12,16,Sunday,9,1,0,1,1
TXN_573290209102,USR_66055,13,4228,21.57,1,mobile,iOS,Kano,Port Harcourt,Lagos,0,Lagos Mainland,3.23,100.54,paypal,,5,0,3,2025-07-15 20:02:33,18,Thursday,10,0,0,0,0
TXN_528058447265,USR_15008,449,4986,49.72,0,mobile,Linux,Abuja,Lagos,Ibadan,0,Lagos Mainland,2.01,491.52,debit_card,Visa,5,0,10,2025-05-17 06:10:47,23,Sunday,0,1,0,1,0
TXN_774872493448,USR_25412,1291,4986,59.65,1,tablet,Linux,Lagos,Abuja,Ibadan,0,Lagos Mainland,12.35,231.33,paypal,,2,0,2,2025-08-25 05:57:20,23,Wednesday,10,1,0,1,0
TXN_735089727752,USR_90740,1958,46,99.65,0,mobile,MacOS,Abuja,Port Harcourt,Port Harcourt,0,Lagos Island,88.34,277.11,paypal,Verve,5,0,5,2025-03-14 16:46:03,23,Wednesday,10,1,0,1,0
TXN_429036216248,USR_10296,37,2371,99.65,0,tablet,iOS,Ibadan,Port Harcourt,Kano,0,Port Harcourt South,83.74,166.6,wallet,Visa,3,0,4,2025-02-03 12:26:22,23,Sunday,9,1,1,1,0
TXN_355658157368,USR_21967,1104,2965,42.62,1,mobile,Linux,Lagos,Abuja,Kano,0,Port Harcourt South,15.33,210.26,wallet,Verve,2,0,0,2025-06-20 16:22:21,23,Thursday,9,1,1,0,1
TXN_61768706664,USR_96718,1102,4986,66.6,1,desktop,Linux,Kano,Port Harcourt,Port Harcourt,0,Abuja Central,2.01,248.7,wallet,Visa,1,1,6,2025-04-15 14:01:18,3,Monday,9,0,0,1,0
TXN_221198340362,USR_54207,13,46,5.36,0,tablet,MacOS,Lagos,Port Harcourt,Lagos,1,Abuja Central,2.01,381.34,bank_transfer,,5,1,10,2025-06-05 18:09:53,17,Wednesday,9,0,1,1,0
TXN_297928247469,USR_90413,13,46,92.06,1,mobile,MacOS,Port Harcourt,Lagos,Lagos,0,Port Harcourt South,98.68,220.67,bank_transfer,Verve,1,0,3,2025-02-04 17:48:19,14,Thursday,9,0,0,1,0
TXN_974760586072,USR_55419,1726,4986,5.36,0,desktop,iOS,Kano,Ibadan,Kano,0,Kano North,2.01,491.52,bank_transfer,Verve,4,1,8,2025-08-25 05:57:20,1,Saturday,10,0,1,1,0
TXN_751097651187,USR_31104,989,3828,40.6,1,mobile,MacOS,Lagos,Ibadan,Kano,1,Port Harcourt South,66.07,162.41,debit_card,Visa,1,1,5,2025-07-24 02:37:56,6,Sunday,8,1,0,0,0
TXN_280893585681,USR_56291,1958,3015,92.87,1,tablet,Linux,Port Harcourt,Abuja,Kano,0,Lagos Island,26.24,167.41,bank_transfer,Visa,4,0,1,2025-03-25 07:38:23,23,Saturday,5,1,1,1,1
TXN_535114659362,USR_93314,1651,4986,99.65,1,tablet,MacOS,Kano,Abuja,Ibadan,0,Abuja Central,22.12,491.52,debit_card,Amex,0,1,6,2025-06-20 16:22:21,7,Thursday,0,1,0,1,0
TXN_903941129570,USR_14808,13,4986,5.36,1,desktop,Android,Abuja,Kano,Port Harcourt,1,Abuja Central,2.01,5.48,bank_transfer,Verve,5,1,1,2025-01-05 19:40:03,23,Monday,0,1,0,1,0
TXN_423122966995,USR_16678,13,4986,5.36,0,tablet,MacOS,Lagos,Lagos,Kano,0,Kano North,39.06,323.61,wallet,Amex,1,0,7,2025-08-09 09:48:53,23,Sunday,3,1,0,0,0
TXN_531788049882,USR_68215,13,4986,40.25,1,tablet,Android,Lagos,Lagos,Port Harcourt,0,Kano North,39.8,132.56,wallet,Verve,4,0,5,2025-01-24 17:45:12,15,Wednesday,9,1,0,1,0
TXN_988466486067,USR_68627,13,3026,34.57,1,tablet,Windows,Lagos,Kano,Abuja,0,Lagos Island,60.64,90.6,paypal,Verve,5,0,10,2025-01-04 15:24:28,15,Wednesday,8,1,0,0,0
TXN_429036216248,USR_29132,13,46,70.08,0,tablet,MacOS,Kano,Port Harcourt,Kano,1,Kano North,3.62,407.12,wallet,Verve,2,0,4,2025-07-15 10:29:21,23,Tuesday,3,0,1,1,0
TXN_306708336217,USR_21967,396,4986,35.43,1,desktop,MacOS,Lagos,Abuja,Kano,0,Kano North,24.2,97.04,paypal,Mastercard,5,0,3,2025-05-29 07:45:06,7,Friday,10,1,1,1,0
TXN_658576579444,USR_29665,1958,4986,99.65,1,desktop,iOS,Kano,Port Harcourt,Port Harcourt,1,Lagos Mainland,79.5,5.48,debit_card,Verve,0,1,0,2025-08-01 17:08:40,9,Sunday,10,1,1,1,0
TXN_918994032496,USR_9060,579,46,42.47,0,desktop,Linux,Lagos,Port Harcourt,Lagos,1,Lagos Island,26.5,5.48,paypal,,5,1,10,2025-06-30 12:18:57,6,Thursday,10,1,0,1,0
TXN_429036216248,USR_95663,1445,3784,57.42,1,tablet,Windows,Lagos,Abuja,Ibadan,0,Abuja Central,76.46,82.83,wallet,Visa,0,1,6,2025-01-04 15:24:28,23,Wednesday,9,0,1,0,1
TXN_429036216248,USR_20396,1958,1456,99.65,1,mobile,MacOS,Lagos,Port Harcourt,Port Harcourt,0,Lagos Island,53.3,225.16,wallet,Mastercard,2,1,10,2025-08-26 19:29:11,9,Wednesday,10,1,0,1,0
TXN_265845507070,USR_91462,1543,4986,5.36,0,desktop,Linux,Port Harcourt,Port Harcourt,Lagos,0,Kano North,2.01,401.6,debit_card,Visa,2,1,6,2025-03-25 07:38:23,23,Saturday,10,1,0,1,1
TXN_936263022336,USR_25482,904,390,5.36,0,desktop,iOS,Kano,Port Harcourt,Kano,1,Abuja Central,98.68,263.68,paypal,Visa,5,1,0,2025-01-02 01:36:40,23,Wednesday,8,1,0,0,0
TXN_883064289216,USR_31369,532,2674,49.27,0,desktop,MacOS,Ibadan,Lagos,Ibadan,0,Port Harcourt South,81.59,491.52,bank_transfer,Amex,0,1,1,2025-07-16 18:39:29,0,Sunday,10,0,0,1,0
TXN_463593076030,USR_95663,1465,3971,99.65,1,tablet,MacOS,Port Harcourt,Port Harcourt,Abuja,0,Abuja Central,73.03,370.35,bank_transfer,Verve,1,1,5,2025-07-31 17:34:33,0,Saturday,9,1,0,0,0
TXN_726754552810,USR_17708,730,3068,60.83,1,tablet,MacOS,Kano,Port Harcourt,Ibadan,0,Lagos Island,37.19,276.31,debit_card,,4,1,10,2025-07-07 07:49:38,17,Tuesday,10,1,0,1,0
TXN_106437660522,USR_25482,942,4986,97.64,1,desktop,MacOS,Abuja,Ibadan,Kano,1,Lagos Mainland,85.55,147.43,paypal,,0,1,7,2025-01-18 13:23:10,18,Saturday,7,1,0,1,0
TXN_531788049882,USR_25482,450,4041,99.65,0,desktop,iOS,Abuja,Kano,Abuja,0,Lagos Mainland,98.68,45.04,debit_card,Verve,5,0,10,2025-06-30 12:18:57,8,Wednesday,10,1,1,1,0
TXN_280893585681,USR_15008,545,4986,99.65,0,desktop,Linux,Kano,Abuja,Ibadan,0,Port Harcourt South,2.01,246.07,paypal,Verve,0,0,9,2025-03-14 16:46:03,15,Sunday,10,1,0,1,0
TXN_63157589727,USR_70998,1558,1121,78.36,0,tablet,Android,Abuja,Abuja,Kano,1,Port Harcourt South,19.53,200.1,wallet,Verve,1,0,0,2025-05-17 06:10:47,6,Wednesday,0,1,0,1,0
TXN_754185865877,USR_89391,13,4159,5.36,0,tablet,Windows,Ibadan,Kano,Abuja,0,Lagos Mainland,25.66,157.99,credit_card,Mastercard,5,1,10,2025-05-10 04:48:26,19,Wednesday,6,1,1,1,0
TXN_63157589727,USR_24332,1958,4986,96.29,0,tablet,Android,Kano,Port Harcourt,Port Harcourt,0,Port Harcourt South,88.16,164.98,bank_transfer,,2,0,7,2025-05-26 04:49:43,23,Saturday,10,1,0,0,1
TXN_63157589727,USR_86981,1398,3985,26.94,1,tablet,iOS,Port Harcourt,Lagos,Kano,0,Port Harcourt South,63.57,163.44,paypal,Visa,5,0,1,2025-06-10 23:28:37,23,Friday,9,1,0,1,0
TXN_813582749922,USR_37230,554,4986,46.19,0,desktop,Linux,Port Harcourt,Port Harcourt,Abuja,0,Abuja Central,2.01,453.74,wallet,Verve,0,0,10,2025-03-16 19:55:29,19,Sunday,2,0,0,1,0
TXN_751097651187,USR_29912,1042,4986,99.65,0,tablet,Linux,Abuja,Abuja,Ibadan,1,Kano North,85.44,5.48,debit_card,Verve,2,1,1,2025-07-16 18:39:29,23,Sunday,7,1,0,1,0
TXN_316449418843,USR_9311,1931,4986,99.65,0,tablet,Android,Port Harcourt,Lagos,Port Harcourt,0,Port Harcourt South,24.38,491.52,debit_card,Visa,5,0,4,2025-07-24 02:37:56,23,Saturday,3,0,0,0,0
TXN_651239722508,USR_81276,666,1902,72.02,0,desktop,Linux,Port Harcourt,Port Harcourt,Abuja,1,Port Harcourt South,2.01,491.52,paypal,,0,0,4,2025-05-06 10:12:37,8,Wednesday,9,1,0,1,0
TXN_932262563213,USR_85472,318,3454,33.88,1,tablet,Linux,Abuja,Abuja,Abuja,0,Kano North,55.22,362.47,credit_card,Mastercard,5,1,0,2025-01-02 01:36:40,23,Wednesday,9,1,1,0,0
TXN_893333511273,USR_45092,1857,2967,94.66,1,mobile,iOS,Ibadan,Abuja,Ibadan,0,Lagos Island,21.5,6.79,paypal,Mastercard,1,0,8,2025-07-15 10:29:21,17,Saturday,5,1,1,1,0
TXN_456822304350,USR_65457,1958,1778,99.65,1,tablet,Linux,Port Harcourt,Ibadan,Kano,0,Lagos Mainland,98.68,5.48,paypal,Verve,2,0,10,2025-07-31 17:34:33,23,Sunday,10,1,0,1,0
TXN_841279820778,USR_6191,807,4911,5.36,0,tablet,Linux,Port Harcourt,Abuja,Ibadan,0,Lagos Mainland,85.76,13.73,wallet,Visa,0,0,0,2025-07-24 10:42:27,23,Tuesday,5,0,0,0,0
